"pear_id","tree_id","ecotr_id","species","climate","week_5","week_6","week_7","week_8","week_9","week_10","week_11","week_12","week_13","week_14","week_15","week_16","week_17","week_18","week_19","week_20","week_21","week_22","week_23","week_24"
160,7,4,"Conference","Scenario 4",4.14317303606258,4.28166150372742,4.38728245827297,4.50911457026889,4.76562090858603,4.93543793744586,5.1052549663057,5.81856512260222,6.01675133914702,6.21493755569182,7.06952021481139,7.23659758989843,7.40367496498546,7.59900343002992,7.79433189507437,8.03269158630482,8.27105127753528,8.57686439420753,8.62835045748433,8.75730092243554
161,7,4,"Conference","Scenario 4",4.25986512930968,4.39062633750543,4.44180059902008,4.57385867186027,5.10895829783888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,7,4,"Conference","Scenario 4",3.88473054511464,4.72008438844389,4.9661953945263,5.21230640060871,5.63542959398542,5.66564688838108,5.69586418277675,6.24910037535914,6.80233656794154,6.83843452922455,6.87453249050757,6.91063045179059,7.49659735924741,7.929720008962,8.05179748869647,8.17387496843094,8.78139602202141,9.10925255715657,9.17421502732092,9.23917749748527
163,7,4,"Conference","Scenario 4",3.68951040541635,4.74728994117231,4.8005989254981,4.8539079098239,4.90721689414969,5.35346257572018,5.50364002165431,5.76476583336926,6.02316228072171,6.40408042006818,7.06494551586397,7.72581061165977,7.87841141688996,7.96144099802396,8.04447057915795,8.30457163323482,8.56467268731168,8.64096584705414,9.19675060656522,9.19675060656522
164,7,4,"Conference","Scenario 4",3.71638717299983,3.91589934529766,4.54798838375919,4.68453066910859,4.82107295445799,4.9593872988032,5.60769741351926,6.26857625814318,6.30930942427262,6.35004259040207,6.39077575653151,6.67270760682377,7.84531088214273,7.89089051853057,7.93647015491841,7.98204979130626,8.41639123849504,8.85073268568382,8.85073268568382,8.85073268568382
165,7,4,"Conference","Scenario 4",3.67132226755695,4.15128485686941,4.2554501463512,4.82362585381373,5.39180156127626,5.55731060739616,5.72281965351606,5.88832869963595,6.01623801801781,6.18758398358731,6.47118889546693,6.75479380734655,6.8939927524002,7.16851952991276,7.44304630742533,7.64548335570021,8.12124117968449,8.25934674460913,8.39745230953377,8.87579721371912
166,7,4,"Conference","Scenario 4",3.92539952059168,4.13749709966046,4.34959467872923,4.47270032031652,4.59580596190381,4.7189116034911,5.55976793769297,5.71809674678009,5.87642555586721,6.13470453649586,6.52682276455892,6.62731403967713,7.42910153071265,7.88354876189778,8.33799599308291,8.40570617722422,8.47341636136552,8.54112654550682,8.86719112181715,9.07786079137395
167,7,4,"Conference","Scenario 4",3.46233932279554,3.78877752826386,4.55771769199744,5.03486131194576,5.06251162702145,5.09016194209715,5.80076185218377,6.13334472975759,6.5073540792293,6.58756244313691,6.798868285262,7.56254201244001,7.60304453345609,7.64354705447217,7.68404957548825,7.79396196077882,8.77274642506035,8.92075745744144,9.06876848982253,9.21677952220363
168,7,4,"Conference","Scenario 4",4.00469095033347,4.33606122942573,4.46239773714742,4.5887342448691,4.74942092841992,5.5388179800703,5.568710538602,6.28580717524069,6.55189321174416,6.62622510446791,6.70055699719166,6.95253552598824,7.15117801488608,7.25998404532462,7.64985811325753,8.07252965622819,8.27979290134011,8.48705614645202,8.49215798793786,8.89395743033997
169,7,4,"Conference","Scenario 4",4.02619002657505,4.04775280140106,4.06931557622707,5.06680127072694,5.2481275859879,5.42945390124887,5.61078021650983,6.09956508464166,6.28736211431719,6.47515914399272,6.79866990967521,7.24800641427568,7.36493283765478,7.48185926103387,7.59878568441297,8.45061342846781,8.45949915309629,8.60653418625423,8.69621248100399,9.17189235208637
170,7,4,"Conference","Scenario 4",3.6416036463625,3.96541792257526,4.13206998174729,4.58648602415936,5.51690768020091,5.51969850649917,5.52248933279743,5.52528015909569,5.76090903669938,6.13794567470627,6.18347027190158,6.72095044747745,7.05122956061151,7.38150867374557,7.56964465561234,7.7577806374791,7.94591661934587,8.09496646795132,8.24401631655678,8.39306616516223
171,8,4,"Doyenne","Scenario 4",3.35338016610351,3.75041432600587,4.14744848590823,4.41922413580248,4.69099978569673,4.96277543559099,5.23455108548524,5.28177907109058,5.32900705669591,5.37623504230124,5.42346302790657,5.68125435446763,5.69682345098586,6.08274949069505,6.14494530870053,6.20714112670601,6.63483917251639,7.05599503410544,7.47715089569448,7.47715089569448
172,8,4,"Doyenne","Scenario 4",3.18439999590114,3.5227881628616,3.93768749457823,3.99438863247419,4.06981574895491,4.14524286543564,4.56601811249223,4.82426137089411,5.43018026754259,5.52643822185415,5.62269617616571,5.71895413047728,6.23920157942201,6.35119201795267,6.67776557059064,7.00433912322861,7.26858337493085,7.81626503050505,7.92838777070013,8.04051051089521
173,8,4,"Doyenne","Scenario 4",2.48275181464533,3.15688807925213,3.63356264795013,4.03383598798491,4.43410932801969,4.97633662135527,4.9850103461042,5.18626560198604,5.35325919447545,5.52025278696487,5.87845690602931,6.17318188529999,6.46790686457068,6.67499129676417,6.88207572895765,7.02031817408185,7.15856061920605,7.73687639030424,8.08200193414998,8.42712747799572
174,8,4,"Doyenne","Scenario 4",3.03663524576268,3.22270246319281,3.30023824993401,3.643288920618,4.42510533859399,4.74121474510716,4.84978036117093,4.9583459772347,5.0880755305474,5.21780508386009,5.41942593507309,5.62104678628609,6.3164143444675,6.40617079774595,6.53318426101647,6.660197724287,6.87615284321363,7.65395390730879,7.65395390730879,7.65395390730879
175,8,4,"Doyenne","Scenario 4",2.78023992332968,3.30395726987447,3.53613962425845,4.07253539371801,4.55701751375606,4.66646882084081,4.85457879731471,5.04268877378861,5.13314669426946,5.22360461475031,5.92929816846108,5.94138195582287,5.95346574318467,6.52903385329582,6.70950214449727,6.97742005027914,7.10475051106883,7.23208097185853,7.62189819117329,7.62684596840797
176,8,4,"Doyenne","Scenario 4",2.84921970253757,3.37713220165437,3.64649431073874,3.75656327418906,3.83107053617061,4.50309433817656,4.58791579563767,4.67273725309878,4.75755871055988,4.99358112716678,5.51382209879566,5.65229969366541,5.79077728853516,6.18233293985599,6.84503081993729,6.99831518574769,7.15159955155809,7.30488391736849,7.30488391736849,7.30488391736849
177,8,4,"Doyenne","Scenario 4",3.6203920020566,3.74550239775162,3.87061279344664,3.99572318914166,4.22594321243008,4.45616323571849,4.6863832590069,4.9238174479631,5.1612516369193,5.49344126333103,5.80265986880245,6.11187847427387,6.42109707974529,6.58834747073002,6.78249417504943,6.97664087936884,7.3787065249564,7.56220199460034,7.73761495391507,7.73761495391507
178,8,4,"Doyenne","Scenario 4",3.64673057494862,3.94290163887479,4.23907270280097,4.30201618653964,4.36495967027831,4.42790315401698,4.71844689444244,5.05248114455725,5.34744080383213,5.642400463107,6.03184284867305,6.10580796429151,6.17977307990997,6.96727040196671,7.06385502098224,7.16043963999777,7.2570242590133,7.33980620381745,7.42258814862159,7.43776950889035
179,8,4,"Doyenne","Scenario 4",3.15141772512112,3.41635874469171,3.55224537272884,4.02519599323568,4.25835452004535,4.53599551091336,4.60003691155075,4.95096006378019,5.28994610717365,5.5026768779109,5.57963696750508,5.92942476608735,6.27921256466962,6.32356653148434,6.5088897866911,6.56281457939671,7.42621619899322,7.62487657979595,7.82353696059868,7.82353696059868
180,8,4,"Doyenne","Scenario 4",2.76229685904741,3.38124462638906,3.95190995068403,3.99944756992804,4.25348086367558,4.50751415742311,4.84478454971182,5.18205494200052,5.42730608239458,5.51222326372792,5.63178478525743,5.75134630678693,6.20331643189425,6.62887177666805,6.8922882944908,7.15570481231355,7.16863621410631,7.45815683389159,7.58748746132377,7.58748746132377
181,8,4,"Doyenne","Scenario 4",3.11833193592066,3.41322244631924,3.68717778308813,4.56065770218446,4.63703775993704,4.71341781768963,4.78979787544221,4.98247729184639,5.17515670825057,5.45206617133453,5.6882397545621,5.80847637381287,6.10958076203914,6.82517046339968,6.82638516521659,6.85095512990613,6.87552509459567,6.90009505928521,7.24871787410543,8.15428160421139
182,8,4,"Doyenne","Scenario 4",3.63545165634266,3.64584057624065,3.65622949613864,4.30240441550834,4.60516007111732,4.90791572672629,5.09068492276206,5.27345411879783,5.4562233148336,5.67574631958961,5.79640334505857,5.91706037052754,6.03771739599651,6.44066047469034,7.16318599452215,7.47875407434969,7.66340704099765,7.8480600076456,8.15343590826456,8.45881180888352
183,8,4,"Doyenne","Scenario 4",3.14157739945447,3.28897967554494,4.10560062645438,4.3544512943213,4.60330196218822,4.85215263005514,5.18454944987961,5.27113111212245,5.35771277436528,5.54518761752385,5.73266246068241,5.92013730384098,6.11134291597822,6.30254852811547,6.7115486877396,6.98725208713506,7.1877613304446,7.42714163733037,7.43173012607064,7.43631861481092
184,8,4,"Doyenne","Scenario 4",3.5528171009993,3.62214727870424,4.17561183816411,4.37481187839022,4.57401191861633,4.77321195884244,4.97241199906854,5.18681479094105,5.5036013343016,5.71040463277046,5.91720793123931,6.22480760634481,6.25663644965989,6.62054323490803,7.08102102543505,7.38220711318773,7.73492493273929,8.16572610296783,8.16870956057802,8.17169301818822
185,8,4,"Doyenne","Scenario 4",3.50457299637963,3.61464722037405,3.72472144436848,3.8347956683629,4.0242345632949,4.74270803763172,4.8368496539211,4.93099127021048,5.13589550762196,5.34079974503345,5.62084068716635,5.90088162929925,6.69866878720245,6.81793883730912,6.93720888741579,7.07501849676717,7.21282810611856,7.35063771546994,7.65019447234654,7.96571605502851
186,8,4,"Doyenne","Scenario 4",2.75013091631872,3.33525092598793,3.57839306615268,3.82153520631743,4.21397109148803,4.21639115935296,5.33474486180917,5.3381416452618,5.34153842871444,5.34493521216708,5.34833199561971,5.35172877907235,5.81727966816725,6.12038648487543,6.4234933015836,6.47436870743858,6.66568644827832,6.75601881909909,7.09698863850606,7.31456809397913
187,8,4,"Doyenne","Scenario 4",3.1224221930877,3.60050941500632,4.07859663692494,4.35238658860331,4.62617654028167,4.89996649196003,5.08782279402026,5.27567909608049,5.46353539814071,5.65139170020094,5.75939739190019,5.86740308359944,5.97540877529868,6.08341446699793,6.32679246518431,6.41562686242377,6.50446125966323,6.6846200898759,6.86477892008856,7.3458582409658
188,8,4,"Doyenne","Scenario 4",3.08935028224186,3.24456171485495,3.39977314746804,3.80105591878853,4.20233869010901,4.40649846145843,4.61065823280784,4.84155121469543,5.07244419658301,5.18398309946771,5.29552200235241,5.4070609052371,5.9654609616179,6.00107534998149,6.03668973834509,6.04663686544267,6.05658399254025,6.74142796509296,6.91352775926082,7.08562755342869
189,8,4,"Doyenne","Scenario 4",3.03660234351746,3.27063552185989,3.6455408535781,3.78259552454377,3.79033645958811,5.13973160322002,5.20651703110038,5.27330245898074,5.3400878868611,5.40687331474145,5.45289501501424,5.92454126992981,6.4027287524411,6.88091623495238,7.03467584812014,7.18843546128791,7.37445922841436,7.56048299554081,7.74650676266727,8.3315498998319
190,8,4,"Doyenne","Scenario 4",3.19192882414637,3.31327557544267,3.78398782177374,4.07286959431846,4.36175136686318,4.520399370703,4.67904737454283,4.99319870605067,5.16826913511176,5.40737739492482,6.12857165846674,6.14510646129422,6.16164126412169,6.17817606694917,6.73132927763701,6.79639975854596,6.86147023945491,7.10892961110275,7.35638898275059,7.59460240527746
191,8,4,"Doyenne","Scenario 4",2.86552306429975,3.39407273567348,3.56296435469436,3.73185597371525,4.04193515528016,4.31088698362486,4.47593727108442,4.64098755854399,4.84928395573558,5.05758035292717,5.07312466497543,5.66380576669864,5.66956338742655,5.97104028240558,6.6274295980579,6.67463114544969,6.72183269284147,7.05093983539313,7.3337737276546,7.61660761991607
192,8,4,"Doyenne","Scenario 4",2.74582949908284,3.50798637495233,3.79446314773568,3.96097124480798,4.12747934188029,4.64235486586169,4.9343132492645,5.22627163266731,5.51823001607012,6.11013452496394,6.19204400602333,6.27395348708271,6.3558629681421,6.68805029736459,7.02023762658708,7.13066131863721,7.24108501068734,7.35150870273747,7.51456145534112,7.9169420540956
