"ID","location","ecotr_id","tree_id","pear_id","species","climate","quality_idx"
"BE_6_34_824","BE",6,34,824,"Doyenne","Scenario 2",60
"BE_6_34_825","BE",6,34,825,"Doyenne","Scenario 2",93
"BE_6_34_826","BE",6,34,826,"Doyenne","Scenario 2",73
"BE_6_34_827","BE",6,34,827,"Doyenne","Scenario 2",68
"BE_6_34_828","BE",6,34,828,"Doyenne","Scenario 2",36
"BE_6_34_829","BE",6,34,829,"Doyenne","Scenario 2",50
"BE_6_34_830","BE",6,34,830,"Doyenne","Scenario 2",58
"BE_6_34_831","BE",6,34,831,"Doyenne","Scenario 2",55
"BE_6_34_832","BE",6,34,832,"Doyenne","Scenario 2",52
"BE_6_34_833","BE",6,34,833,"Doyenne","Scenario 2",62
"BE_6_34_834","BE",6,34,834,"Doyenne","Scenario 2",8
"BE_6_34_835","BE",6,34,835,"Doyenne","Scenario 2",100
"BE_6_34_836","BE",6,34,836,"Doyenne","Scenario 2",100
"BE_6_34_837","BE",6,34,837,"Doyenne","Scenario 2",26
"BE_6_35_838","BE",6,35,838,"Conference","Scenario 2",81
"BE_6_35_839","BE",6,35,839,"Conference","Scenario 2",34
"BE_6_35_840","BE",6,35,840,"Conference","Scenario 2",36
"BE_6_35_841","BE",6,35,841,"Conference","Scenario 2",86
"BE_6_35_842","BE",6,35,842,"Conference","Scenario 2",53
"BE_6_35_843","BE",6,35,843,"Conference","Scenario 2",87
"BE_6_35_844","BE",6,35,844,"Conference","Scenario 2",100
"BE_6_35_845","BE",6,35,845,"Conference","Scenario 2",72
"BE_6_35_846","BE",6,35,846,"Conference","Scenario 2",73
"BE_6_35_847","BE",6,35,847,"Conference","Scenario 2",38
"BE_6_35_848","BE",6,35,848,"Conference","Scenario 2",67
"BE_6_35_849","BE",6,35,849,"Conference","Scenario 2",41
"BE_6_35_850","BE",6,35,850,"Conference","Scenario 2",72
"BE_6_35_851","BE",6,35,851,"Conference","Scenario 2",75
"BE_6_35_852","BE",6,35,852,"Conference","Scenario 2",74
"BE_6_35_853","BE",6,35,853,"Conference","Scenario 2",36
"BE_6_35_854","BE",6,35,854,"Conference","Scenario 2",80
"BE_6_35_855","BE",6,35,855,"Conference","Scenario 2",97
"BE_6_35_856","BE",6,35,856,"Conference","Scenario 2",33
"BE_6_35_857","BE",6,35,857,"Conference","Scenario 2",82
"BE_6_35_858","BE",6,35,858,"Conference","Scenario 2",94
"BE_6_35_859","BE",6,35,859,"Conference","Scenario 2",95
"BE_6_36_860","BE",6,36,860,"Doyenne","Scenario 2",88
"BE_6_36_861","BE",6,36,861,"Doyenne","Scenario 2",67
"BE_6_36_862","BE",6,36,862,"Doyenne","Scenario 2",85
"BE_6_36_863","BE",6,36,863,"Doyenne","Scenario 2",39
"BE_6_36_864","BE",6,36,864,"Doyenne","Scenario 2",100
"BE_6_36_865","BE",6,36,865,"Doyenne","Scenario 2",65
"BE_6_36_866","BE",6,36,866,"Doyenne","Scenario 2",76
"BE_6_36_867","BE",6,36,867,"Doyenne","Scenario 2",40
"BE_6_36_868","BE",6,36,868,"Doyenne","Scenario 2",70
"BE_6_36_869","BE",6,36,869,"Doyenne","Scenario 2",70
"BE_6_36_870","BE",6,36,870,"Doyenne","Scenario 2",33
"BE_6_36_871","BE",6,36,871,"Doyenne","Scenario 2",52
"BE_6_36_872","BE",6,36,872,"Doyenne","Scenario 2",27
"BE_6_36_873","BE",6,36,873,"Doyenne","Scenario 2",83
"BE_6_36_874","BE",6,36,874,"Doyenne","Scenario 2",94
"BE_6_36_875","BE",6,36,875,"Doyenne","Scenario 2",62
"BE_6_36_876","BE",6,36,876,"Doyenne","Scenario 2",61
"BE_6_36_877","BE",6,36,877,"Doyenne","Scenario 2",77
"BE_6_36_878","BE",6,36,878,"Doyenne","Scenario 2",51
"BE_6_36_879","BE",6,36,879,"Doyenne","Scenario 2",100
"BE_6_36_880","BE",6,36,880,"Doyenne","Scenario 2",40
"BE_6_36_881","BE",6,36,881,"Doyenne","Scenario 2",63
"BE_6_36_882","BE",6,36,882,"Doyenne","Scenario 2",37
"BE_6_36_883","BE",6,36,883,"Doyenne","Scenario 2",32
"BE_6_36_884","BE",6,36,884,"Doyenne","Scenario 2",75
"BE_6_36_885","BE",6,36,885,"Doyenne","Scenario 2",38
"BE_6_36_886","BE",6,36,886,"Doyenne","Scenario 2",71
"BE_6_36_887","BE",6,36,887,"Doyenne","Scenario 2",5
"BE_6_36_888","BE",6,36,888,"Doyenne","Scenario 2",47
"BE_6_36_889","BE",6,36,889,"Doyenne","Scenario 2",55
"BE_6_36_890","BE",6,36,890,"Doyenne","Scenario 2",47
"BE_6_36_891","BE",6,36,891,"Doyenne","Scenario 2",52
"BE_6_36_892","BE",6,36,892,"Doyenne","Scenario 2",30
"BE_6_36_893","BE",6,36,893,"Doyenne","Scenario 2",100
"BE_7_37_894","BE",7,37,894,"Conference","Scenario 3",21
"BE_7_37_895","BE",7,37,895,"Conference","Scenario 3",71
"BE_7_37_896","BE",7,37,896,"Conference","Scenario 3",100
"BE_7_37_897","BE",7,37,897,"Conference","Scenario 3",76
"BE_7_37_898","BE",7,37,898,"Conference","Scenario 3",69
"BE_7_37_899","BE",7,37,899,"Conference","Scenario 3",14
"BE_7_37_900","BE",7,37,900,"Conference","Scenario 3",92
"BE_7_37_901","BE",7,37,901,"Conference","Scenario 3",49
"BE_7_37_902","BE",7,37,902,"Conference","Scenario 3",67
"BE_7_37_903","BE",7,37,903,"Conference","Scenario 3",88
"BE_7_37_904","BE",7,37,904,"Conference","Scenario 3",86
"BE_7_37_905","BE",7,37,905,"Conference","Scenario 3",88
"BE_7_37_906","BE",7,37,906,"Conference","Scenario 3",100
"BE_7_37_907","BE",7,37,907,"Conference","Scenario 3",29
"BE_7_37_908","BE",7,37,908,"Conference","Scenario 3",61
"BE_7_37_909","BE",7,37,909,"Conference","Scenario 3",37
"BE_7_37_910","BE",7,37,910,"Conference","Scenario 3",100
"BE_7_37_911","BE",7,37,911,"Conference","Scenario 3",62
"BE_7_37_912","BE",7,37,912,"Conference","Scenario 3",58
"BE_7_37_913","BE",7,37,913,"Conference","Scenario 3",72
"BE_7_37_914","BE",7,37,914,"Conference","Scenario 3",34
"BE_7_37_915","BE",7,37,915,"Conference","Scenario 3",85
"BE_7_37_916","BE",7,37,916,"Conference","Scenario 3",44
"BE_7_37_917","BE",7,37,917,"Conference","Scenario 3",82
"BE_7_37_918","BE",7,37,918,"Conference","Scenario 3",100
"BE_7_37_919","BE",7,37,919,"Conference","Scenario 3",86
"BE_7_37_920","BE",7,37,920,"Conference","Scenario 3",100
"BE_7_37_921","BE",7,37,921,"Conference","Scenario 3",77
"BE_7_37_922","BE",7,37,922,"Conference","Scenario 3",38
"BE_7_37_923","BE",7,37,923,"Conference","Scenario 3",100
"BE_7_38_924","BE",7,38,924,"Doyenne","Scenario 3",59
"BE_7_38_925","BE",7,38,925,"Doyenne","Scenario 3",27
"BE_7_38_926","BE",7,38,926,"Doyenne","Scenario 3",30
"BE_7_38_927","BE",7,38,927,"Doyenne","Scenario 3",4
"BE_7_38_928","BE",7,38,928,"Doyenne","Scenario 3",0
"BE_7_38_929","BE",7,38,929,"Doyenne","Scenario 3",49
"BE_7_38_930","BE",7,38,930,"Doyenne","Scenario 3",59
"BE_7_38_931","BE",7,38,931,"Doyenne","Scenario 3",100
"BE_7_38_932","BE",7,38,932,"Doyenne","Scenario 3",58
"BE_7_38_933","BE",7,38,933,"Doyenne","Scenario 3",73
"BE_7_38_934","BE",7,38,934,"Doyenne","Scenario 3",52
"BE_7_38_935","BE",7,38,935,"Doyenne","Scenario 3",81
"BE_7_38_936","BE",7,38,936,"Doyenne","Scenario 3",32
"BE_7_38_937","BE",7,38,937,"Doyenne","Scenario 3",39
"BE_7_38_938","BE",7,38,938,"Doyenne","Scenario 3",100
"BE_7_38_939","BE",7,38,939,"Doyenne","Scenario 3",8
"BE_7_38_940","BE",7,38,940,"Doyenne","Scenario 3",80
"BE_7_38_941","BE",7,38,941,"Doyenne","Scenario 3",61
"BE_7_38_942","BE",7,38,942,"Doyenne","Scenario 3",54
"BE_7_38_943","BE",7,38,943,"Doyenne","Scenario 3",33
"BE_7_38_944","BE",7,38,944,"Doyenne","Scenario 3",60
"BE_7_38_945","BE",7,38,945,"Doyenne","Scenario 3",88
"BE_7_38_946","BE",7,38,946,"Doyenne","Scenario 3",29
"BE_7_39_947","BE",7,39,947,"Conference","Scenario 3",39
"BE_7_39_948","BE",7,39,948,"Conference","Scenario 3",77
"BE_7_39_949","BE",7,39,949,"Conference","Scenario 3",85
"BE_7_39_950","BE",7,39,950,"Conference","Scenario 3",68
"BE_7_39_951","BE",7,39,951,"Conference","Scenario 3",98
"BE_7_39_952","BE",7,39,952,"Conference","Scenario 3",73
"BE_7_39_953","BE",7,39,953,"Conference","Scenario 3",39
"BE_7_39_954","BE",7,39,954,"Conference","Scenario 3",70
"BE_7_39_955","BE",7,39,955,"Conference","Scenario 3",41
"BE_7_39_956","BE",7,39,956,"Conference","Scenario 3",72
"BE_7_39_957","BE",7,39,957,"Conference","Scenario 3",17
"BE_7_39_958","BE",7,39,958,"Conference","Scenario 3",57
"BE_7_39_959","BE",7,39,959,"Conference","Scenario 3",49
"BE_7_39_960","BE",7,39,960,"Conference","Scenario 3",74
"BE_7_39_961","BE",7,39,961,"Conference","Scenario 3",96
"BE_7_39_962","BE",7,39,962,"Conference","Scenario 3",100
"BE_7_39_963","BE",7,39,963,"Conference","Scenario 3",58
"BE_7_39_964","BE",7,39,964,"Conference","Scenario 3",97
"BE_7_39_965","BE",7,39,965,"Conference","Scenario 3",79
"BE_7_39_966","BE",7,39,966,"Conference","Scenario 3",54
"BE_7_39_967","BE",7,39,967,"Conference","Scenario 3",82
"BE_7_40_968","BE",7,40,968,"Doyenne","Scenario 3",50
"BE_7_40_969","BE",7,40,969,"Doyenne","Scenario 3",100
"BE_7_40_970","BE",7,40,970,"Doyenne","Scenario 3",66
"BE_7_40_971","BE",7,40,971,"Doyenne","Scenario 3",47
"BE_7_40_972","BE",7,40,972,"Doyenne","Scenario 3",45
"BE_7_40_973","BE",7,40,973,"Doyenne","Scenario 3",100
"BE_7_40_974","BE",7,40,974,"Doyenne","Scenario 3",16
"BE_7_40_975","BE",7,40,975,"Doyenne","Scenario 3",22
"BE_7_40_976","BE",7,40,976,"Doyenne","Scenario 3",41
"BE_7_40_977","BE",7,40,977,"Doyenne","Scenario 3",46
"BE_7_40_978","BE",7,40,978,"Doyenne","Scenario 3",42
"BE_7_40_979","BE",7,40,979,"Doyenne","Scenario 3",22
"BE_7_40_980","BE",7,40,980,"Doyenne","Scenario 3",14
"BE_7_40_981","BE",7,40,981,"Doyenne","Scenario 3",14
"BE_7_40_982","BE",7,40,982,"Doyenne","Scenario 3",60
"BE_7_40_983","BE",7,40,983,"Doyenne","Scenario 3",20
"BE_7_40_984","BE",7,40,984,"Doyenne","Scenario 3",83
"BE_7_40_985","BE",7,40,985,"Doyenne","Scenario 3",61
"BE_7_40_986","BE",7,40,986,"Doyenne","Scenario 3",24
"BE_7_40_987","BE",7,40,987,"Doyenne","Scenario 3",28
"BE_7_40_988","BE",7,40,988,"Doyenne","Scenario 3",47
"BE_7_41_989","BE",7,41,989,"Conference","Scenario 3",100
"BE_7_41_990","BE",7,41,990,"Conference","Scenario 3",45
"BE_7_41_991","BE",7,41,991,"Conference","Scenario 3",16
"BE_7_41_992","BE",7,41,992,"Conference","Scenario 3",57
"BE_7_41_993","BE",7,41,993,"Conference","Scenario 3",69
"BE_7_41_994","BE",7,41,994,"Conference","Scenario 3",84
"BE_7_41_995","BE",7,41,995,"Conference","Scenario 3",91
"BE_7_41_996","BE",7,41,996,"Conference","Scenario 3",79
"BE_7_41_997","BE",7,41,997,"Conference","Scenario 3",38
"BE_7_41_998","BE",7,41,998,"Conference","Scenario 3",35
"BE_7_41_999","BE",7,41,999,"Conference","Scenario 3",84
"BE_7_41_1000","BE",7,41,1000,"Conference","Scenario 3",66
"BE_7_41_1001","BE",7,41,1001,"Conference","Scenario 3",80
"BE_7_41_1002","BE",7,41,1002,"Conference","Scenario 3",44
"BE_7_41_1003","BE",7,41,1003,"Conference","Scenario 3",40
"BE_7_41_1004","BE",7,41,1004,"Conference","Scenario 3",46
"BE_7_41_1005","BE",7,41,1005,"Conference","Scenario 3",52
"BE_7_42_1006","BE",7,42,1006,"Doyenne","Scenario 3",60
"BE_7_42_1007","BE",7,42,1007,"Doyenne","Scenario 3",25
"BE_7_42_1008","BE",7,42,1008,"Doyenne","Scenario 3",30
"BE_7_42_1009","BE",7,42,1009,"Doyenne","Scenario 3",21
"BE_7_42_1010","BE",7,42,1010,"Doyenne","Scenario 3",81
"BE_7_42_1011","BE",7,42,1011,"Doyenne","Scenario 3",44
"BE_7_42_1012","BE",7,42,1012,"Doyenne","Scenario 3",82
"BE_7_42_1013","BE",7,42,1013,"Doyenne","Scenario 3",90
"BE_7_42_1014","BE",7,42,1014,"Doyenne","Scenario 3",100
"BE_7_42_1015","BE",7,42,1015,"Doyenne","Scenario 3",18
"BE_7_42_1016","BE",7,42,1016,"Doyenne","Scenario 3",69
"BE_7_42_1017","BE",7,42,1017,"Doyenne","Scenario 3",47
"BE_7_42_1018","BE",7,42,1018,"Doyenne","Scenario 3",57
"BE_7_42_1019","BE",7,42,1019,"Doyenne","Scenario 3",100
"BE_7_42_1020","BE",7,42,1020,"Doyenne","Scenario 3",80
"BE_7_42_1021","BE",7,42,1021,"Doyenne","Scenario 3",56
"BE_7_42_1022","BE",7,42,1022,"Doyenne","Scenario 3",95
"BE_7_42_1023","BE",7,42,1023,"Doyenne","Scenario 3",17
"BE_7_42_1024","BE",7,42,1024,"Doyenne","Scenario 3",79
"BE_7_42_1025","BE",7,42,1025,"Doyenne","Scenario 3",28
"BE_7_42_1026","BE",7,42,1026,"Doyenne","Scenario 3",30
"BE_7_42_1027","BE",7,42,1027,"Doyenne","Scenario 3",57
"BE_7_42_1028","BE",7,42,1028,"Doyenne","Scenario 3",40
"BE_7_42_1029","BE",7,42,1029,"Doyenne","Scenario 3",46
"BE_7_42_1030","BE",7,42,1030,"Doyenne","Scenario 3",100
"BE_7_42_1031","BE",7,42,1031,"Doyenne","Scenario 3",17
"BE_7_42_1032","BE",7,42,1032,"Doyenne","Scenario 3",100
"BE_7_42_1033","BE",7,42,1033,"Doyenne","Scenario 3",72
"BE_8_43_1034","BE",8,43,1034,"Conference","Scenario 4",12
"BE_8_43_1035","BE",8,43,1035,"Conference","Scenario 4",67
"BE_8_43_1036","BE",8,43,1036,"Conference","Scenario 4",50
"BE_8_43_1037","BE",8,43,1037,"Conference","Scenario 4",100
"BE_8_43_1038","BE",8,43,1038,"Conference","Scenario 4",66
"BE_8_43_1039","BE",8,43,1039,"Conference","Scenario 4",60
"BE_8_43_1040","BE",8,43,1040,"Conference","Scenario 4",32
"BE_8_43_1041","BE",8,43,1041,"Conference","Scenario 4",67
"BE_8_43_1042","BE",8,43,1042,"Conference","Scenario 4",55
"BE_8_43_1043","BE",8,43,1043,"Conference","Scenario 4",83
"BE_8_43_1044","BE",8,43,1044,"Conference","Scenario 4",37
"BE_8_43_1045","BE",8,43,1045,"Conference","Scenario 4",54
"BE_8_43_1046","BE",8,43,1046,"Conference","Scenario 4",73
"BE_8_43_1047","BE",8,43,1047,"Conference","Scenario 4",57
"BE_8_43_1048","BE",8,43,1048,"Conference","Scenario 4",50
"BE_8_43_1049","BE",8,43,1049,"Conference","Scenario 4",61
"BE_8_43_1050","BE",8,43,1050,"Conference","Scenario 4",77
"BE_8_43_1051","BE",8,43,1051,"Conference","Scenario 4",45
"BE_8_43_1052","BE",8,43,1052,"Conference","Scenario 4",40
"BE_8_43_1053","BE",8,43,1053,"Conference","Scenario 4",91
"BE_8_43_1054","BE",8,43,1054,"Conference","Scenario 4",100
"BE_8_43_1055","BE",8,43,1055,"Conference","Scenario 4",49
"BE_8_43_1056","BE",8,43,1056,"Conference","Scenario 4",43
"BE_8_43_1057","BE",8,43,1057,"Conference","Scenario 4",84
"BE_8_43_1058","BE",8,43,1058,"Conference","Scenario 4",86
"BE_8_43_1059","BE",8,43,1059,"Conference","Scenario 4",76
"BE_8_44_1060","BE",8,44,1060,"Doyenne","Scenario 4",43
"BE_8_44_1061","BE",8,44,1061,"Doyenne","Scenario 4",82
"BE_8_44_1062","BE",8,44,1062,"Doyenne","Scenario 4",75
"BE_8_44_1063","BE",8,44,1063,"Doyenne","Scenario 4",17
"BE_8_44_1064","BE",8,44,1064,"Doyenne","Scenario 4",71
"BE_8_44_1065","BE",8,44,1065,"Doyenne","Scenario 4",64
"BE_8_44_1066","BE",8,44,1066,"Doyenne","Scenario 4",100
"BE_8_44_1067","BE",8,44,1067,"Doyenne","Scenario 4",82
"BE_8_44_1068","BE",8,44,1068,"Doyenne","Scenario 4",19
"BE_8_44_1069","BE",8,44,1069,"Doyenne","Scenario 4",53
"BE_8_44_1070","BE",8,44,1070,"Doyenne","Scenario 4",33
"BE_8_44_1071","BE",8,44,1071,"Doyenne","Scenario 4",0
"BE_8_44_1072","BE",8,44,1072,"Doyenne","Scenario 4",47
"BE_8_44_1073","BE",8,44,1073,"Doyenne","Scenario 4",19
"BE_8_44_1074","BE",8,44,1074,"Doyenne","Scenario 4",36
"BE_8_44_1075","BE",8,44,1075,"Doyenne","Scenario 4",88
"BE_8_44_1076","BE",8,44,1076,"Doyenne","Scenario 4",94
"BE_8_44_1077","BE",8,44,1077,"Doyenne","Scenario 4",22
"BE_8_44_1078","BE",8,44,1078,"Doyenne","Scenario 4",44
"BE_8_45_1079","BE",8,45,1079,"Conference","Scenario 4",47
"BE_8_45_1080","BE",8,45,1080,"Conference","Scenario 4",47
"BE_8_45_1081","BE",8,45,1081,"Conference","Scenario 4",88
"BE_8_45_1082","BE",8,45,1082,"Conference","Scenario 4",66
"BE_8_45_1083","BE",8,45,1083,"Conference","Scenario 4",47
"BE_8_45_1084","BE",8,45,1084,"Conference","Scenario 4",43
"BE_8_45_1085","BE",8,45,1085,"Conference","Scenario 4",65
"BE_8_45_1086","BE",8,45,1086,"Conference","Scenario 4",76
"BE_8_45_1087","BE",8,45,1087,"Conference","Scenario 4",78
"BE_8_45_1088","BE",8,45,1088,"Conference","Scenario 4",91
"BE_8_45_1089","BE",8,45,1089,"Conference","Scenario 4",57
"BE_8_45_1090","BE",8,45,1090,"Conference","Scenario 4",52
"BE_8_45_1091","BE",8,45,1091,"Conference","Scenario 4",37
"BE_8_45_1092","BE",8,45,1092,"Conference","Scenario 4",89
"BE_8_46_1093","BE",8,46,1093,"Doyenne","Scenario 4",49
"BE_8_46_1094","BE",8,46,1094,"Doyenne","Scenario 4",71
"BE_8_46_1095","BE",8,46,1095,"Doyenne","Scenario 4",56
"BE_8_46_1096","BE",8,46,1096,"Doyenne","Scenario 4",43
"BE_8_46_1097","BE",8,46,1097,"Doyenne","Scenario 4",70
"BE_8_46_1098","BE",8,46,1098,"Doyenne","Scenario 4",22
"BE_8_46_1099","BE",8,46,1099,"Doyenne","Scenario 4",55
"BE_8_46_1100","BE",8,46,1100,"Doyenne","Scenario 4",75
"BE_8_46_1101","BE",8,46,1101,"Doyenne","Scenario 4",67
"BE_8_46_1102","BE",8,46,1102,"Doyenne","Scenario 4",47
"BE_8_46_1103","BE",8,46,1103,"Doyenne","Scenario 4",56
"BE_8_46_1104","BE",8,46,1104,"Doyenne","Scenario 4",36
"BE_8_46_1105","BE",8,46,1105,"Doyenne","Scenario 4",25
"BE_8_46_1106","BE",8,46,1106,"Doyenne","Scenario 4",42
"BE_8_46_1107","BE",8,46,1107,"Doyenne","Scenario 4",47
"BE_8_46_1108","BE",8,46,1108,"Doyenne","Scenario 4",47
"BE_8_46_1109","BE",8,46,1109,"Doyenne","Scenario 4",88
"BE_8_46_1110","BE",8,46,1110,"Doyenne","Scenario 4",53
"BE_8_46_1111","BE",8,46,1111,"Doyenne","Scenario 4",25
"BE_8_46_1112","BE",8,46,1112,"Doyenne","Scenario 4",64
"BE_8_46_1113","BE",8,46,1113,"Doyenne","Scenario 4",57
"BE_8_47_1114","BE",8,47,1114,"Conference","Scenario 4",86
"BE_8_47_1115","BE",8,47,1115,"Conference","Scenario 4",57
"BE_8_47_1116","BE",8,47,1116,"Conference","Scenario 4",100
"BE_8_47_1117","BE",8,47,1117,"Conference","Scenario 4",57
"BE_8_47_1118","BE",8,47,1118,"Conference","Scenario 4",54
"BE_8_47_1119","BE",8,47,1119,"Conference","Scenario 4",46
"BE_8_47_1120","BE",8,47,1120,"Conference","Scenario 4",77
"BE_8_47_1121","BE",8,47,1121,"Conference","Scenario 4",42
"BE_8_47_1122","BE",8,47,1122,"Conference","Scenario 4",94
"BE_8_47_1123","BE",8,47,1123,"Conference","Scenario 4",91
"BE_8_47_1124","BE",8,47,1124,"Conference","Scenario 4",26
"BE_8_47_1125","BE",8,47,1125,"Conference","Scenario 4",82
"BE_8_47_1126","BE",8,47,1126,"Conference","Scenario 4",17
"BE_8_47_1127","BE",8,47,1127,"Conference","Scenario 4",69
"BE_8_47_1128","BE",8,47,1128,"Conference","Scenario 4",53
"BE_8_47_1129","BE",8,47,1129,"Conference","Scenario 4",49
"BE_8_48_1130","BE",8,48,1130,"Doyenne","Scenario 4",100
"BE_8_48_1131","BE",8,48,1131,"Doyenne","Scenario 4",14
"BE_8_48_1132","BE",8,48,1132,"Doyenne","Scenario 4",23
"BE_8_48_1133","BE",8,48,1133,"Doyenne","Scenario 4",73
"BE_8_48_1134","BE",8,48,1134,"Doyenne","Scenario 4",64
"BE_8_48_1135","BE",8,48,1135,"Doyenne","Scenario 4",1
"BE_8_48_1136","BE",8,48,1136,"Doyenne","Scenario 4",41
"BE_8_48_1137","BE",8,48,1137,"Doyenne","Scenario 4",62
"BE_8_48_1138","BE",8,48,1138,"Doyenne","Scenario 4",35
"BE_8_48_1139","BE",8,48,1139,"Doyenne","Scenario 4",75
"BE_8_48_1140","BE",8,48,1140,"Doyenne","Scenario 4",52
"BE_8_48_1141","BE",8,48,1141,"Doyenne","Scenario 4",94
"BE_8_48_1142","BE",8,48,1142,"Doyenne","Scenario 4",32
"BE_8_48_1143","BE",8,48,1143,"Doyenne","Scenario 4",1
"FR_9_49_1144","FR",9,49,1144,"Conference","Scenario 1",29
"FR_9_49_1145","FR",9,49,1145,"Conference","Scenario 1",89
"FR_9_49_1146","FR",9,49,1146,"Conference","Scenario 1",74
"FR_9_49_1147","FR",9,49,1147,"Conference","Scenario 1",78
"FR_9_49_1148","FR",9,49,1148,"Conference","Scenario 1",58
"FR_9_49_1149","FR",9,49,1149,"Conference","Scenario 1",47
"FR_9_49_1150","FR",9,49,1150,"Conference","Scenario 1",80
"FR_9_49_1151","FR",9,49,1151,"Conference","Scenario 1",81
"FR_9_49_1152","FR",9,49,1152,"Conference","Scenario 1",58
"FR_9_49_1153","FR",9,49,1153,"Conference","Scenario 1",82
"FR_9_49_1154","FR",9,49,1154,"Conference","Scenario 1",17
"FR_9_49_1155","FR",9,49,1155,"Conference","Scenario 1",40
"FR_9_49_1156","FR",9,49,1156,"Conference","Scenario 1",22
"FR_9_49_1157","FR",9,49,1157,"Conference","Scenario 1",55
"FR_9_49_1158","FR",9,49,1158,"Conference","Scenario 1",27
"FR_9_49_1159","FR",9,49,1159,"Conference","Scenario 1",67
"FR_9_49_1160","FR",9,49,1160,"Conference","Scenario 1",63
"FR_9_49_1161","FR",9,49,1161,"Conference","Scenario 1",87
"FR_9_50_1162","FR",9,50,1162,"Doyenne","Scenario 1",49
"FR_9_50_1163","FR",9,50,1163,"Doyenne","Scenario 1",46
"FR_9_50_1164","FR",9,50,1164,"Doyenne","Scenario 1",48
"FR_9_50_1165","FR",9,50,1165,"Doyenne","Scenario 1",30
"FR_9_50_1166","FR",9,50,1166,"Doyenne","Scenario 1",18
"FR_9_50_1167","FR",9,50,1167,"Doyenne","Scenario 1",24
"FR_9_50_1168","FR",9,50,1168,"Doyenne","Scenario 1",64
"FR_9_50_1169","FR",9,50,1169,"Doyenne","Scenario 1",33
"FR_9_51_1170","FR",9,51,1170,"Conference","Scenario 1",41
"FR_9_51_1171","FR",9,51,1171,"Conference","Scenario 1",38
"FR_9_51_1172","FR",9,51,1172,"Conference","Scenario 1",47
"FR_9_51_1173","FR",9,51,1173,"Conference","Scenario 1",71
"FR_9_51_1174","FR",9,51,1174,"Conference","Scenario 1",51
"FR_9_51_1175","FR",9,51,1175,"Conference","Scenario 1",69
"FR_9_51_1176","FR",9,51,1176,"Conference","Scenario 1",41
"FR_9_51_1177","FR",9,51,1177,"Conference","Scenario 1",25
"FR_9_51_1178","FR",9,51,1178,"Conference","Scenario 1",36
"FR_9_51_1179","FR",9,51,1179,"Conference","Scenario 1",77
"FR_9_51_1180","FR",9,51,1180,"Conference","Scenario 1",48
"FR_9_51_1181","FR",9,51,1181,"Conference","Scenario 1",60
"FR_9_51_1182","FR",9,51,1182,"Conference","Scenario 1",70
"FR_9_51_1183","FR",9,51,1183,"Conference","Scenario 1",100
"FR_9_51_1184","FR",9,51,1184,"Conference","Scenario 1",66
"FR_9_51_1185","FR",9,51,1185,"Conference","Scenario 1",78
"FR_9_52_1186","FR",9,52,1186,"Doyenne","Scenario 1",49
"FR_9_52_1187","FR",9,52,1187,"Doyenne","Scenario 1",63
"FR_9_52_1188","FR",9,52,1188,"Doyenne","Scenario 1",20
"FR_9_52_1189","FR",9,52,1189,"Doyenne","Scenario 1",42
"FR_9_52_1190","FR",9,52,1190,"Doyenne","Scenario 1",2
"FR_9_52_1191","FR",9,52,1191,"Doyenne","Scenario 1",51
"FR_9_52_1192","FR",9,52,1192,"Doyenne","Scenario 1",34
"FR_9_52_1193","FR",9,52,1193,"Doyenne","Scenario 1",35
"FR_9_52_1194","FR",9,52,1194,"Doyenne","Scenario 1",100
"FR_9_52_1195","FR",9,52,1195,"Doyenne","Scenario 1",28
"FR_9_52_1196","FR",9,52,1196,"Doyenne","Scenario 1",83
"FR_9_52_1197","FR",9,52,1197,"Doyenne","Scenario 1",42
"FR_9_52_1198","FR",9,52,1198,"Doyenne","Scenario 1",20
"FR_9_52_1199","FR",9,52,1199,"Doyenne","Scenario 1",27
"FR_9_52_1200","FR",9,52,1200,"Doyenne","Scenario 1",70
"FR_9_52_1201","FR",9,52,1201,"Doyenne","Scenario 1",50
"FR_9_52_1202","FR",9,52,1202,"Doyenne","Scenario 1",0
"FR_9_52_1203","FR",9,52,1203,"Doyenne","Scenario 1",69
"FR_9_53_1204","FR",9,53,1204,"Conference","Scenario 1",41
"FR_9_53_1205","FR",9,53,1205,"Conference","Scenario 1",50
"FR_9_53_1206","FR",9,53,1206,"Conference","Scenario 1",66
"FR_9_53_1207","FR",9,53,1207,"Conference","Scenario 1",31
"FR_9_53_1208","FR",9,53,1208,"Conference","Scenario 1",20
"FR_9_53_1209","FR",9,53,1209,"Conference","Scenario 1",25
"FR_9_53_1210","FR",9,53,1210,"Conference","Scenario 1",59
"FR_9_53_1211","FR",9,53,1211,"Conference","Scenario 1",74
"FR_9_53_1212","FR",9,53,1212,"Conference","Scenario 1",82
"FR_9_53_1213","FR",9,53,1213,"Conference","Scenario 1",18
"FR_9_53_1214","FR",9,53,1214,"Conference","Scenario 1",31
"FR_9_53_1215","FR",9,53,1215,"Conference","Scenario 1",41
"FR_9_53_1216","FR",9,53,1216,"Conference","Scenario 1",37
"FR_9_53_1217","FR",9,53,1217,"Conference","Scenario 1",14
"FR_9_53_1218","FR",9,53,1218,"Conference","Scenario 1",8
"FR_9_53_1219","FR",9,53,1219,"Conference","Scenario 1",75
"FR_9_53_1220","FR",9,53,1220,"Conference","Scenario 1",12
