"pear_id","tree_id","ecotr_id","species","climate","time","quality"
187,8,4,"Doyenne","Scenario 4",14,5.65139170020094
188,8,4,"Doyenne","Scenario 4",14,5.18398309946771
189,8,4,"Doyenne","Scenario 4",14,5.40687331474145
190,8,4,"Doyenne","Scenario 4",14,5.40737739492482
191,8,4,"Doyenne","Scenario 4",14,5.05758035292717
192,8,4,"Doyenne","Scenario 4",14,6.11013452496394
1,1,1,"Conference","Scenario 1",15,7.357663580257
2,1,1,"Conference","Scenario 1",15,7.76368709146105
3,1,1,"Conference","Scenario 1",15,6.82917211363915
4,1,1,"Conference","Scenario 1",15,6.78187778767192
5,1,1,"Conference","Scenario 1",15,6.86715695016112
6,1,1,"Conference","Scenario 1",15,7.57751474049069
7,1,1,"Conference","Scenario 1",15,6.9765498180273
8,1,1,"Conference","Scenario 1",15,NA
9,1,1,"Conference","Scenario 1",15,6.93802787897198
10,1,1,"Conference","Scenario 1",15,6.69103411256943
11,1,1,"Conference","Scenario 1",15,7.2810665455056
12,1,1,"Conference","Scenario 1",15,7.53224108687462
13,1,1,"Conference","Scenario 1",15,7.60284774123445
14,1,1,"Conference","Scenario 1",15,6.70508123691534
15,1,1,"Conference","Scenario 1",15,6.99642932419604
16,1,1,"Conference","Scenario 1",15,7.22768380146109
17,1,1,"Conference","Scenario 1",15,6.58017798601242
18,1,1,"Conference","Scenario 1",15,7.36827233858988
19,1,1,"Conference","Scenario 1",15,6.83796663342438
20,1,1,"Conference","Scenario 1",15,6.99581684398924
21,1,1,"Conference","Scenario 1",15,6.85011080890985
22,1,1,"Conference","Scenario 1",15,7.25110724078112
23,1,1,"Conference","Scenario 1",15,6.81533887720412
24,1,1,"Conference","Scenario 1",15,6.37368553971126
25,2,1,"Doyenne","Scenario 1",15,5.39620292931624
26,2,1,"Doyenne","Scenario 1",15,6.37213111684029
27,2,1,"Doyenne","Scenario 1",15,6.08232312077597
28,2,1,"Doyenne","Scenario 1",15,5.93771499836368
29,2,1,"Doyenne","Scenario 1",15,5.82767652837675
30,2,1,"Doyenne","Scenario 1",15,5.4251105066752
31,2,1,"Doyenne","Scenario 1",15,5.82731186484128
32,2,1,"Doyenne","Scenario 1",15,NA
33,2,1,"Doyenne","Scenario 1",15,6.04320993181656
34,2,1,"Doyenne","Scenario 1",15,5.54696614886115
35,2,1,"Doyenne","Scenario 1",15,5.5678375132267
36,2,1,"Doyenne","Scenario 1",15,NA
37,2,1,"Doyenne","Scenario 1",15,5.05421833609534
38,2,1,"Doyenne","Scenario 1",15,5.46449904982398
39,2,1,"Doyenne","Scenario 1",15,5.49369991648375
40,2,1,"Doyenne","Scenario 1",15,6.01382213674142
41,2,1,"Doyenne","Scenario 1",15,6.36638146607265
42,2,1,"Doyenne","Scenario 1",15,5.91215999447303
43,2,1,"Doyenne","Scenario 1",15,6.14157031689128
44,2,1,"Doyenne","Scenario 1",15,5.8985950118078
45,2,1,"Doyenne","Scenario 1",15,5.47316951599937
46,2,1,"Doyenne","Scenario 1",15,6.10010557254419
47,2,1,"Doyenne","Scenario 1",15,5.79663483912056
48,2,1,"Doyenne","Scenario 1",15,NA
49,2,1,"Doyenne","Scenario 1",15,6.48357114808332
50,3,2,"Conference","Scenario 2",15,7.02149523676709
51,3,2,"Conference","Scenario 2",15,8.29139669862087
52,3,2,"Conference","Scenario 2",15,8.05531421462074
53,3,2,"Conference","Scenario 2",15,7.83109651841181
54,3,2,"Conference","Scenario 2",15,7.285900847674
55,3,2,"Conference","Scenario 2",15,7.9175024852886
56,3,2,"Conference","Scenario 2",15,7.31992565815963
57,3,2,"Conference","Scenario 2",15,7.81581055315826
58,3,2,"Conference","Scenario 2",15,7.32676191576669
59,3,2,"Conference","Scenario 2",15,8.13263496804943
60,3,2,"Conference","Scenario 2",15,7.87127993256328
61,3,2,"Conference","Scenario 2",15,8.29186894263054
62,3,2,"Conference","Scenario 2",15,7.50615941871254
63,3,2,"Conference","Scenario 2",15,7.8735157441577
64,3,2,"Conference","Scenario 2",15,7.87417308406002
65,3,2,"Conference","Scenario 2",15,7.38765727219727
66,3,2,"Conference","Scenario 2",15,8.2583580993594
67,3,2,"Conference","Scenario 2",15,7.69770875729827
68,3,2,"Conference","Scenario 2",15,7.56402126506768
69,3,2,"Conference","Scenario 2",15,7.78436267298858
70,3,2,"Conference","Scenario 2",15,7.4082093918797
71,4,2,"Doyenne","Scenario 2",15,6.66682135730721
72,4,2,"Doyenne","Scenario 2",15,6.75045353018044
73,4,2,"Doyenne","Scenario 2",15,5.96597669421045
74,4,2,"Doyenne","Scenario 2",15,6.6533570300276
75,4,2,"Doyenne","Scenario 2",15,NA
76,4,2,"Doyenne","Scenario 2",15,5.98224326782298
77,4,2,"Doyenne","Scenario 2",15,6.42352610701641
78,4,2,"Doyenne","Scenario 2",15,6.30950102721296
79,4,2,"Doyenne","Scenario 2",15,NA
80,4,2,"Doyenne","Scenario 2",15,5.94245955774999
81,4,2,"Doyenne","Scenario 2",15,NA
82,4,2,"Doyenne","Scenario 2",15,6.38086802837061
83,4,2,"Doyenne","Scenario 2",15,6.65178930546529
84,4,2,"Doyenne","Scenario 2",15,7.08194774157031
85,4,2,"Doyenne","Scenario 2",15,6.53825929091747
86,4,2,"Doyenne","Scenario 2",15,6.93502425691527
87,4,2,"Doyenne","Scenario 2",15,6.33845297017457
88,4,2,"Doyenne","Scenario 2",15,6.94274963409258
89,4,2,"Doyenne","Scenario 2",15,6.53432169625983
90,4,2,"Doyenne","Scenario 2",15,6.57084408929283
91,4,2,"Doyenne","Scenario 2",15,7.16799392939175
92,4,2,"Doyenne","Scenario 2",15,6.1634295562012
93,5,3,"Conference","Scenario 3",15,6.82735163227569
94,5,3,"Conference","Scenario 3",15,6.86375083233359
95,5,3,"Conference","Scenario 3",15,7.3930437281334
96,5,3,"Conference","Scenario 3",15,7.27721654214862
97,5,3,"Conference","Scenario 3",15,7.24130127913528
98,5,3,"Conference","Scenario 3",15,7.31679271246659
99,5,3,"Conference","Scenario 3",15,7.57614047465825
100,5,3,"Conference","Scenario 3",15,6.73761276207436
101,5,3,"Conference","Scenario 3",15,7.47610943141548
102,5,3,"Conference","Scenario 3",15,8.23743272766652
103,5,3,"Conference","Scenario 3",15,7.26434523525005
104,5,3,"Conference","Scenario 3",15,6.98118735697364
105,5,3,"Conference","Scenario 3",15,6.36715556176881
106,5,3,"Conference","Scenario 3",15,7.54058982809615
107,5,3,"Conference","Scenario 3",15,7.12322805243238
108,5,3,"Conference","Scenario 3",15,7.46308592648807
109,5,3,"Conference","Scenario 3",15,6.93615589477657
110,5,3,"Conference","Scenario 3",15,7.00215474381532
111,5,3,"Conference","Scenario 3",15,7.83463187440711
112,5,3,"Conference","Scenario 3",15,7.29456266638211
113,5,3,"Conference","Scenario 3",15,6.71600941788353
114,5,3,"Conference","Scenario 3",15,7.14847807506481
115,5,3,"Conference","Scenario 3",15,NA
116,5,3,"Conference","Scenario 3",15,7.13193442228104
117,5,3,"Conference","Scenario 3",15,7.12713707607347
118,5,3,"Conference","Scenario 3",15,7.24092212120776
119,5,3,"Conference","Scenario 3",15,7.27058622857427
120,5,3,"Conference","Scenario 3",15,7.37544943982919
121,6,3,"Doyenne","Scenario 3",15,6.142604242729
122,6,3,"Doyenne","Scenario 3",15,5.53312724128796
123,6,3,"Doyenne","Scenario 3",15,6.40589927872332
124,6,3,"Doyenne","Scenario 3",15,5.98566835140778
125,6,3,"Doyenne","Scenario 3",15,5.59847045630763
126,6,3,"Doyenne","Scenario 3",15,5.54773979744509
127,6,3,"Doyenne","Scenario 3",15,5.63593853608027
128,6,3,"Doyenne","Scenario 3",15,5.7928047850885
129,6,3,"Doyenne","Scenario 3",15,5.60568616787899
130,6,3,"Doyenne","Scenario 3",15,5.83420481891902
131,6,3,"Doyenne","Scenario 3",15,6.46302154034048
132,6,3,"Doyenne","Scenario 3",15,5.84715849994149
133,6,3,"Doyenne","Scenario 3",15,6.33315366904069
134,6,3,"Doyenne","Scenario 3",15,5.98220579795822
135,6,3,"Doyenne","Scenario 3",15,5.94755753805862
136,6,3,"Doyenne","Scenario 3",15,6.07673286141272
137,6,3,"Doyenne","Scenario 3",15,6.07476290303131
138,6,3,"Doyenne","Scenario 3",15,6.03791392694144
139,6,3,"Doyenne","Scenario 3",15,5.90333560568537
140,6,3,"Doyenne","Scenario 3",15,NA
141,6,3,"Doyenne","Scenario 3",15,5.52319711345189
142,6,3,"Doyenne","Scenario 3",15,6.34288706281418
143,7,4,"Conference","Scenario 4",15,7.07018042977745
144,7,4,"Conference","Scenario 4",15,NA
145,7,4,"Conference","Scenario 4",15,6.48384426314728
146,7,4,"Conference","Scenario 4",15,6.86009787660911
147,7,4,"Conference","Scenario 4",15,6.65700150074388
148,7,4,"Conference","Scenario 4",15,NA
149,7,4,"Conference","Scenario 4",15,6.51265218326644
150,7,4,"Conference","Scenario 4",15,6.92880717076807
151,7,4,"Conference","Scenario 4",15,6.84528856021695
152,7,4,"Conference","Scenario 4",15,7.01275319236204
153,7,4,"Conference","Scenario 4",15,7.25634347398671
154,7,4,"Conference","Scenario 4",15,6.19519244130772
155,7,4,"Conference","Scenario 4",15,NA
156,7,4,"Conference","Scenario 4",15,6.81072072172344
157,7,4,"Conference","Scenario 4",15,7.16891998719678
158,7,4,"Conference","Scenario 4",15,6.5973544878806
159,7,4,"Conference","Scenario 4",15,6.23474912701963
160,7,4,"Conference","Scenario 4",15,7.06952021481139
161,7,4,"Conference","Scenario 4",15,NA
162,7,4,"Conference","Scenario 4",15,6.87453249050757
163,7,4,"Conference","Scenario 4",15,7.06494551586397
164,7,4,"Conference","Scenario 4",15,6.39077575653151
165,7,4,"Conference","Scenario 4",15,6.47118889546693
166,7,4,"Conference","Scenario 4",15,6.52682276455892
167,7,4,"Conference","Scenario 4",15,6.798868285262
168,7,4,"Conference","Scenario 4",15,6.70055699719166
169,7,4,"Conference","Scenario 4",15,6.79866990967521
170,7,4,"Conference","Scenario 4",15,6.18347027190158
171,8,4,"Doyenne","Scenario 4",15,5.42346302790657
172,8,4,"Doyenne","Scenario 4",15,5.62269617616571
173,8,4,"Doyenne","Scenario 4",15,5.87845690602931
174,8,4,"Doyenne","Scenario 4",15,5.41942593507309
175,8,4,"Doyenne","Scenario 4",15,5.92929816846108
176,8,4,"Doyenne","Scenario 4",15,5.51382209879566
177,8,4,"Doyenne","Scenario 4",15,5.80265986880245
178,8,4,"Doyenne","Scenario 4",15,6.03184284867305
179,8,4,"Doyenne","Scenario 4",15,5.57963696750508
180,8,4,"Doyenne","Scenario 4",15,5.63178478525743
181,8,4,"Doyenne","Scenario 4",15,5.6882397545621
182,8,4,"Doyenne","Scenario 4",15,5.79640334505857
183,8,4,"Doyenne","Scenario 4",15,5.73266246068241
184,8,4,"Doyenne","Scenario 4",15,5.91720793123931
185,8,4,"Doyenne","Scenario 4",15,5.62084068716635
186,8,4,"Doyenne","Scenario 4",15,5.34833199561971
187,8,4,"Doyenne","Scenario 4",15,5.75939739190019
188,8,4,"Doyenne","Scenario 4",15,5.29552200235241
189,8,4,"Doyenne","Scenario 4",15,5.45289501501424
190,8,4,"Doyenne","Scenario 4",15,6.12857165846674
191,8,4,"Doyenne","Scenario 4",15,5.07312466497543
192,8,4,"Doyenne","Scenario 4",15,6.19204400602333
1,1,1,"Conference","Scenario 1",16,7.57016611888203
2,1,1,"Conference","Scenario 1",16,8.02933738403045
3,1,1,"Conference","Scenario 1",16,7.08697993100563
4,1,1,"Conference","Scenario 1",16,6.81383797606123
5,1,1,"Conference","Scenario 1",16,6.89026495402451
6,1,1,"Conference","Scenario 1",16,7.87906887447433
7,1,1,"Conference","Scenario 1",16,7.0278360089437
8,1,1,"Conference","Scenario 1",16,NA
9,1,1,"Conference","Scenario 1",16,7.05778917471919
10,1,1,"Conference","Scenario 1",16,7.07619333603926
11,1,1,"Conference","Scenario 1",16,7.52251236235092
12,1,1,"Conference","Scenario 1",16,7.74554772809756
13,1,1,"Conference","Scenario 1",16,7.74326483061982
14,1,1,"Conference","Scenario 1",16,7.09898248906773
15,1,1,"Conference","Scenario 1",16,7.39048424260812
16,1,1,"Conference","Scenario 1",16,7.72460446525765
17,1,1,"Conference","Scenario 1",16,7.37184695908542
18,1,1,"Conference","Scenario 1",16,7.54867051364538
19,1,1,"Conference","Scenario 1",16,7.54743179789975
20,1,1,"Conference","Scenario 1",16,7.35054276286893
21,1,1,"Conference","Scenario 1",16,6.91903496947362
22,1,1,"Conference","Scenario 1",16,7.28689457999088
23,1,1,"Conference","Scenario 1",16,7.6427971602145
24,1,1,"Conference","Scenario 1",16,6.83072314363282
25,2,1,"Doyenne","Scenario 1",16,5.74730004461835
26,2,1,"Doyenne","Scenario 1",16,6.48598231139581
27,2,1,"Doyenne","Scenario 1",16,6.31155493429265
28,2,1,"Doyenne","Scenario 1",16,6.03507274376292
29,2,1,"Doyenne","Scenario 1",16,6.04222092101045
30,2,1,"Doyenne","Scenario 1",16,5.83988567335516
31,2,1,"Doyenne","Scenario 1",16,5.8283073039042
32,2,1,"Doyenne","Scenario 1",16,NA
33,2,1,"Doyenne","Scenario 1",16,6.12480682947855
34,2,1,"Doyenne","Scenario 1",16,5.57687360365437
35,2,1,"Doyenne","Scenario 1",16,5.66775654256059
36,2,1,"Doyenne","Scenario 1",16,NA
37,2,1,"Doyenne","Scenario 1",16,5.64763013289283
38,2,1,"Doyenne","Scenario 1",16,5.5025563223086
39,2,1,"Doyenne","Scenario 1",16,5.66876415558858
40,2,1,"Doyenne","Scenario 1",16,6.74302539957184
41,2,1,"Doyenne","Scenario 1",16,6.43250236857711
42,2,1,"Doyenne","Scenario 1",16,6.34365416943765
43,2,1,"Doyenne","Scenario 1",16,6.36749338415705
44,2,1,"Doyenne","Scenario 1",16,5.9537764215934
45,2,1,"Doyenne","Scenario 1",16,5.52553994285776
46,2,1,"Doyenne","Scenario 1",16,6.27639578845949
47,2,1,"Doyenne","Scenario 1",16,5.90457827858181
48,2,1,"Doyenne","Scenario 1",16,NA
49,2,1,"Doyenne","Scenario 1",16,6.54501787402361
50,3,2,"Conference","Scenario 2",16,7.47186893367062
51,3,2,"Conference","Scenario 2",16,8.64622621645897
52,3,2,"Conference","Scenario 2",16,8.11269384726986
53,3,2,"Conference","Scenario 2",16,7.93832217536864
54,3,2,"Conference","Scenario 2",16,7.90177172651993
55,3,2,"Conference","Scenario 2",16,8.25534895297453
56,3,2,"Conference","Scenario 2",16,8.09021262419993
57,3,2,"Conference","Scenario 2",16,7.99271293637226
58,3,2,"Conference","Scenario 2",16,8.18210610928981
59,3,2,"Conference","Scenario 2",16,8.24148616424326
60,3,2,"Conference","Scenario 2",16,8.36739281066128
61,3,2,"Conference","Scenario 2",16,8.4526695677595
62,3,2,"Conference","Scenario 2",16,7.91975338342887
63,3,2,"Conference","Scenario 2",16,8.17566150344408
64,3,2,"Conference","Scenario 2",16,8.28386229954561
65,3,2,"Conference","Scenario 2",16,7.88200287135973
66,3,2,"Conference","Scenario 2",16,8.76703600981732
67,3,2,"Conference","Scenario 2",16,7.98013627833944
68,3,2,"Conference","Scenario 2",16,7.65079671320173
69,3,2,"Conference","Scenario 2",16,8.2606484771519
70,3,2,"Conference","Scenario 2",16,8.05220713016537
71,4,2,"Doyenne","Scenario 2",16,6.95993959398441
72,4,2,"Doyenne","Scenario 2",16,6.88972344711686
73,4,2,"Doyenne","Scenario 2",16,6.08300972026298
74,4,2,"Doyenne","Scenario 2",16,7.24694614765575
75,4,2,"Doyenne","Scenario 2",16,NA
76,4,2,"Doyenne","Scenario 2",16,6.38262205390798
77,4,2,"Doyenne","Scenario 2",16,7.30050620109975
78,4,2,"Doyenne","Scenario 2",16,6.65697725576639
79,4,2,"Doyenne","Scenario 2",16,NA
80,4,2,"Doyenne","Scenario 2",16,6.42796972896844
81,4,2,"Doyenne","Scenario 2",16,NA
82,4,2,"Doyenne","Scenario 2",16,6.44469755554788
83,4,2,"Doyenne","Scenario 2",16,6.99516807824916
84,4,2,"Doyenne","Scenario 2",16,7.41724394737214
85,4,2,"Doyenne","Scenario 2",16,6.8829283206339
86,4,2,"Doyenne","Scenario 2",16,7.027092572905
87,4,2,"Doyenne","Scenario 2",16,7.31782734437962
88,4,2,"Doyenne","Scenario 2",16,7.06743610080884
89,4,2,"Doyenne","Scenario 2",16,6.61634709424352
90,4,2,"Doyenne","Scenario 2",16,6.75307610726326
91,4,2,"Doyenne","Scenario 2",16,7.25224504040526
92,4,2,"Doyenne","Scenario 2",16,6.82844766848762
93,5,3,"Conference","Scenario 3",16,7.11450333058259
94,5,3,"Conference","Scenario 3",16,6.91800138045751
95,5,3,"Conference","Scenario 3",16,7.78537958693378
96,5,3,"Conference","Scenario 3",16,7.40200407513619
97,5,3,"Conference","Scenario 3",16,7.75372889338648
98,5,3,"Conference","Scenario 3",16,7.77957668652271
99,5,3,"Conference","Scenario 3",16,7.85378065836931
100,5,3,"Conference","Scenario 3",16,6.98250526704437
101,5,3,"Conference","Scenario 3",16,7.8445117798084
102,5,3,"Conference","Scenario 3",16,8.40929031925061
103,5,3,"Conference","Scenario 3",16,7.44294617988797
104,5,3,"Conference","Scenario 3",16,7.3983234021204
105,5,3,"Conference","Scenario 3",16,6.56177880806721
106,5,3,"Conference","Scenario 3",16,7.77786537438023
107,5,3,"Conference","Scenario 3",16,7.46901712950929
108,5,3,"Conference","Scenario 3",16,7.51145185372948
109,5,3,"Conference","Scenario 3",16,7.51641555847452
110,5,3,"Conference","Scenario 3",16,7.16038077010718
111,5,3,"Conference","Scenario 3",16,7.87122282004124
112,5,3,"Conference","Scenario 3",16,7.38049095693125
113,5,3,"Conference","Scenario 3",16,6.75122458185231
114,5,3,"Conference","Scenario 3",16,7.31673591333837
115,5,3,"Conference","Scenario 3",16,NA
116,5,3,"Conference","Scenario 3",16,7.61555881510716
117,5,3,"Conference","Scenario 3",16,7.58408921636833
118,5,3,"Conference","Scenario 3",16,7.29492317923538
119,5,3,"Conference","Scenario 3",16,7.73800996680066
120,5,3,"Conference","Scenario 3",16,7.50611436272122
121,6,3,"Doyenne","Scenario 3",16,6.60861829855364
122,6,3,"Doyenne","Scenario 3",16,5.56606727412143
123,6,3,"Doyenne","Scenario 3",16,6.68351545271415
124,6,3,"Doyenne","Scenario 3",16,6.02806963945305
125,6,3,"Doyenne","Scenario 3",16,5.99390802682152
126,6,3,"Doyenne","Scenario 3",16,6.4872875997451
127,6,3,"Doyenne","Scenario 3",16,6.09717557028738
128,6,3,"Doyenne","Scenario 3",16,6.21935607482909
129,6,3,"Doyenne","Scenario 3",16,6.24323323070525
130,6,3,"Doyenne","Scenario 3",16,5.84778623256024
131,6,3,"Doyenne","Scenario 3",16,6.50768236198927
132,6,3,"Doyenne","Scenario 3",16,6.16335971346653
133,6,3,"Doyenne","Scenario 3",16,6.48867038138017
134,6,3,"Doyenne","Scenario 3",16,6.14692517000465
135,6,3,"Doyenne","Scenario 3",16,6.19960971144033
136,6,3,"Doyenne","Scenario 3",16,6.20391233562159
137,6,3,"Doyenne","Scenario 3",16,6.29395487559085
138,6,3,"Doyenne","Scenario 3",16,6.16994329824567
139,6,3,"Doyenne","Scenario 3",16,6.45040358828379
140,6,3,"Doyenne","Scenario 3",16,NA
141,6,3,"Doyenne","Scenario 3",16,5.5290661304607
142,6,3,"Doyenne","Scenario 3",16,6.42291604437426
143,7,4,"Conference","Scenario 4",16,7.32504372461843
144,7,4,"Conference","Scenario 4",16,NA
145,7,4,"Conference","Scenario 4",16,6.64749121522772
146,7,4,"Conference","Scenario 4",16,7.1888093622755
147,7,4,"Conference","Scenario 4",16,6.81237650694824
148,7,4,"Conference","Scenario 4",16,NA
149,7,4,"Conference","Scenario 4",16,6.75559900184865
150,7,4,"Conference","Scenario 4",16,7.0358670064911
151,7,4,"Conference","Scenario 4",16,7.59520410899904
152,7,4,"Conference","Scenario 4",16,7.11987915989958
153,7,4,"Conference","Scenario 4",16,7.60375932792189
154,7,4,"Conference","Scenario 4",16,6.66394908411544
155,7,4,"Conference","Scenario 4",16,NA
156,7,4,"Conference","Scenario 4",16,7.20147446601042
157,7,4,"Conference","Scenario 4",16,7.27652988732769
158,7,4,"Conference","Scenario 4",16,6.7406787785572
159,7,4,"Conference","Scenario 4",16,6.66486246791721
160,7,4,"Conference","Scenario 4",16,7.23659758989843
161,7,4,"Conference","Scenario 4",16,NA
162,7,4,"Conference","Scenario 4",16,6.91063045179059
163,7,4,"Conference","Scenario 4",16,7.72581061165977
164,7,4,"Conference","Scenario 4",16,6.67270760682377
165,7,4,"Conference","Scenario 4",16,6.75479380734655
166,7,4,"Conference","Scenario 4",16,6.62731403967713
167,7,4,"Conference","Scenario 4",16,7.56254201244001
168,7,4,"Conference","Scenario 4",16,6.95253552598824
169,7,4,"Conference","Scenario 4",16,7.24800641427568
170,7,4,"Conference","Scenario 4",16,6.72095044747745
171,8,4,"Doyenne","Scenario 4",16,5.68125435446763
172,8,4,"Doyenne","Scenario 4",16,5.71895413047728
173,8,4,"Doyenne","Scenario 4",16,6.17318188529999
174,8,4,"Doyenne","Scenario 4",16,5.62104678628609
175,8,4,"Doyenne","Scenario 4",16,5.94138195582287
176,8,4,"Doyenne","Scenario 4",16,5.65229969366541
177,8,4,"Doyenne","Scenario 4",16,6.11187847427387
178,8,4,"Doyenne","Scenario 4",16,6.10580796429151
179,8,4,"Doyenne","Scenario 4",16,5.92942476608735
180,8,4,"Doyenne","Scenario 4",16,5.75134630678693
181,8,4,"Doyenne","Scenario 4",16,5.80847637381287
182,8,4,"Doyenne","Scenario 4",16,5.91706037052754
183,8,4,"Doyenne","Scenario 4",16,5.92013730384098
184,8,4,"Doyenne","Scenario 4",16,6.22480760634481
185,8,4,"Doyenne","Scenario 4",16,5.90088162929925
186,8,4,"Doyenne","Scenario 4",16,5.35172877907235
187,8,4,"Doyenne","Scenario 4",16,5.86740308359944
188,8,4,"Doyenne","Scenario 4",16,5.4070609052371
189,8,4,"Doyenne","Scenario 4",16,5.92454126992981
190,8,4,"Doyenne","Scenario 4",16,6.14510646129422
191,8,4,"Doyenne","Scenario 4",16,5.66380576669864
192,8,4,"Doyenne","Scenario 4",16,6.27395348708271
1,1,1,"Conference","Scenario 1",17,7.73643862596721
2,1,1,"Conference","Scenario 1",17,8.29498767659986
3,1,1,"Conference","Scenario 1",17,7.65677664766653
4,1,1,"Conference","Scenario 1",17,6.92065994315818
5,1,1,"Conference","Scenario 1",17,7.66300736333219
6,1,1,"Conference","Scenario 1",17,7.98972052929164
7,1,1,"Conference","Scenario 1",17,7.07912219986011
8,1,1,"Conference","Scenario 1",17,NA
9,1,1,"Conference","Scenario 1",17,7.17755047046639
10,1,1,"Conference","Scenario 1",17,7.97930401878953
11,1,1,"Conference","Scenario 1",17,7.5854511543562
12,1,1,"Conference","Scenario 1",17,7.9092731275108
13,1,1,"Conference","Scenario 1",17,7.88368192000519
14,1,1,"Conference","Scenario 1",17,7.55917012814043
15,1,1,"Conference","Scenario 1",17,7.68210315349924
16,1,1,"Conference","Scenario 1",17,8.47277829222536
17,1,1,"Conference","Scenario 1",17,7.65035422642218
18,1,1,"Conference","Scenario 1",17,7.72906868870088
19,1,1,"Conference","Scenario 1",17,7.59786432263073
20,1,1,"Conference","Scenario 1",17,7.62301235459371
21,1,1,"Conference","Scenario 1",17,7.35091436678163
22,1,1,"Conference","Scenario 1",17,7.32268191920064
23,1,1,"Conference","Scenario 1",17,7.8416739696228
24,1,1,"Conference","Scenario 1",17,7.01859981194704
25,2,1,"Doyenne","Scenario 1",17,6.09839715992045
26,2,1,"Doyenne","Scenario 1",17,6.59983350595133
27,2,1,"Doyenne","Scenario 1",17,6.37837527717118
28,2,1,"Doyenne","Scenario 1",17,6.13243048916216
29,2,1,"Doyenne","Scenario 1",17,6.25676531364415
30,2,1,"Doyenne","Scenario 1",17,6.46465291803011
31,2,1,"Doyenne","Scenario 1",17,5.82930274296712
32,2,1,"Doyenne","Scenario 1",17,NA
33,2,1,"Doyenne","Scenario 1",17,6.20640372714053
34,2,1,"Doyenne","Scenario 1",17,5.91852649336966
35,2,1,"Doyenne","Scenario 1",17,5.88052142435807
36,2,1,"Doyenne","Scenario 1",17,NA
37,2,1,"Doyenne","Scenario 1",17,5.67419571180963
38,2,1,"Doyenne","Scenario 1",17,5.82993408137279
39,2,1,"Doyenne","Scenario 1",17,6.36165114325436
40,2,1,"Doyenne","Scenario 1",17,6.75038175107845
41,2,1,"Doyenne","Scenario 1",17,6.49862327108156
42,2,1,"Doyenne","Scenario 1",17,6.83061246907626
43,2,1,"Doyenne","Scenario 1",17,6.59341645142281
44,2,1,"Doyenne","Scenario 1",17,6.90763989970891
45,2,1,"Doyenne","Scenario 1",17,6.0156471159996
46,2,1,"Doyenne","Scenario 1",17,6.4526860043748
47,2,1,"Doyenne","Scenario 1",17,5.97783789916609
48,2,1,"Doyenne","Scenario 1",17,NA
49,2,1,"Doyenne","Scenario 1",17,6.60646459996389
50,3,2,"Conference","Scenario 2",17,7.74790189353134
51,3,2,"Conference","Scenario 2",17,9.00105573429707
52,3,2,"Conference","Scenario 2",17,8.17007347991897
53,3,2,"Conference","Scenario 2",17,7.99560191641074
54,3,2,"Conference","Scenario 2",17,8.72991852397315
55,3,2,"Conference","Scenario 2",17,8.82718007657652
56,3,2,"Conference","Scenario 2",17,8.48658064734573
57,3,2,"Conference","Scenario 2",17,8.03805609188146
58,3,2,"Conference","Scenario 2",17,8.44924730053236
59,3,2,"Conference","Scenario 2",17,8.35033736043709
60,3,2,"Conference","Scenario 2",17,8.68829018308265
61,3,2,"Conference","Scenario 2",17,9.14261182049842
62,3,2,"Conference","Scenario 2",17,8.48547678122895
63,3,2,"Conference","Scenario 2",17,8.47780726273047
64,3,2,"Conference","Scenario 2",17,9.24716135727259
65,3,2,"Conference","Scenario 2",17,8.10784322118355
66,3,2,"Conference","Scenario 2",17,9.27571392027524
67,3,2,"Conference","Scenario 2",17,8.14311413792709
68,3,2,"Conference","Scenario 2",17,8.02544133210005
69,3,2,"Conference","Scenario 2",17,8.73693428131521
70,3,2,"Conference","Scenario 2",17,8.25187751850571
71,4,2,"Doyenne","Scenario 2",17,7.09196734037987
72,4,2,"Doyenne","Scenario 2",17,7.02899336405328
73,4,2,"Doyenne","Scenario 2",17,6.95144392933353
74,4,2,"Doyenne","Scenario 2",17,7.81654677911183
75,4,2,"Doyenne","Scenario 2",17,NA
76,4,2,"Doyenne","Scenario 2",17,6.76039259540911
77,4,2,"Doyenne","Scenario 2",17,7.80391373065166
78,4,2,"Doyenne","Scenario 2",17,6.8053676247271
79,4,2,"Doyenne","Scenario 2",17,NA
80,4,2,"Doyenne","Scenario 2",17,6.93259891217553
81,4,2,"Doyenne","Scenario 2",17,NA
82,4,2,"Doyenne","Scenario 2",17,6.60674446683688
83,4,2,"Doyenne","Scenario 2",17,7.19592708606175
84,4,2,"Doyenne","Scenario 2",17,7.5843043344525
85,4,2,"Doyenne","Scenario 2",17,7.45107537869796
86,4,2,"Doyenne","Scenario 2",17,7.83345139682059
87,4,2,"Doyenne","Scenario 2",17,7.34580238878166
88,4,2,"Doyenne","Scenario 2",17,7.1921225675251
89,4,2,"Doyenne","Scenario 2",17,7.42141581657204
90,4,2,"Doyenne","Scenario 2",17,6.93530812523369
91,4,2,"Doyenne","Scenario 2",17,7.33649615141878
92,4,2,"Doyenne","Scenario 2",17,6.87657172457362
93,5,3,"Conference","Scenario 3",17,7.40858816185499
94,5,3,"Conference","Scenario 3",17,7.85754930158883
95,5,3,"Conference","Scenario 3",17,8.17771544573417
96,5,3,"Conference","Scenario 3",17,7.49323202943599
97,5,3,"Conference","Scenario 3",17,7.81618357310237
98,5,3,"Conference","Scenario 3",17,8.24236066057883
